"","y.NPV_mono","y.NPV_AF","y.NPV_decision","x.n_years","x.establishment_cost_mono","x.establishment_cost_AF","x.rubber_main_cost","x.var_rubber_main_cost","x.pepper_main_cost","x.var_pepper_main_cost","x.max_pepper_yield","x.var_pepper_yield","x.max_rubber_yield","x.var_rubber_yield","x.rubber_price","x.pepper_price","x.mono_nutrient","x.var_mono_nutrient","x.mono_nutrient_saved","x.AF_nutrient","x.var_AF_nutrient","x.AF_nutrient_saved","x.cost_water","x.var_cost_water","x.water_competition_probability","x.yield_if_competition","x.var_yield_if_competition","x.var_AF_water","x.mean_AF_water","x.competition_AF_water","x.knowledge_gap_probability","x.var_knowledge_gap_probability"
"69",368821444.321537,765624077.6372,396802633.315663,25,1189823.49902144,1160727.06129524,29422.5828877234,12.0137368957911,4557.15107114122,13.9082222587075,153.899229801319,16.3133313810736,324.65649470061,17.0601490353126,140639.240295159,122188.619578713,2.6465583347026,6.05483657521943,12252.9046130255,73.5689787185857,5.82962071911068,85821.8109727884,13184.0443217671,0.94779440439285,0.237683589970833,0.4091388561185,0.211370619117638,5.39285347930916,1489.77205569932,1606.6081986757,0.354493529718226,0.0140728694411225
"70",101580282.647107,158110336.302554,56530053.655447,25,505909.466814846,1184438.69967652,58238.269348609,9.56595991802831,6328.31105903003,10.2720075192511,67.8044900046449,14.2168880117835,64.2788513542116,9.0156417194356,154786.503096884,130569.906246571,92.6976305974068,9.10603619078617,26348.1085439661,15.2731384478598,13.852403386705,14958.8209296514,6272.88428886268,18.4971340942539,0.244430097337928,0.401804385318408,0.160753907658669,24.9617439001433,2093.37102359971,1790.50359907894,0.291068514809136,0.0133734100819596
"71",18249077.9071958,-310266607.534829,-328515685.442025,25,292715.942789529,1323682.34744282,40515.5823235721,8.58573949737439,69514.2354358522,9.23560416675191,77.2110544670568,18.1239055382979,11.5274751131915,15.5919846874177,150816.986493484,115250.011650333,58.7790803241419,10.3450705154863,13251.0537250406,32.4837624271096,36.5999176021523,37553.4215802164,15473.3212662995,15.4545425857294,0.0937988000686366,0.300690323314821,0.13051646622165,21.5779513003938,2163.68455784447,2712.84683851715,0.306186254268974,0.0132822631147836
"72",344676222.262277,165649370.954568,-179026851.307709,25,148453.507493913,1017562.34863548,53818.6698305748,9.79452624780715,120081.459442805,11.1015990883631,23.8681152266992,18.7297795084285,232.972350897953,11.8788769187718,171463.963069996,133368.317717514,13.5507187650573,10.8259681147372,2944.76422344538,211.703368819007,16.9336211512912,20654.713118793,34038.5515761687,13.012472826372,0.227345262662413,0.350039605154835,0.164782881509938,21.6378431716853,1853.9476737881,1621.20553762999,0.242683116078005,0.0134703329320973
"73",656878590.138674,1307615427.9734,650736837.834727,25,841904.407397105,310123.55888637,59919.1365549894,9.67442416263225,55104.311706484,9.71039894299877,12.9498461760429,15.4794356241558,496.87265561331,14.318673603256,165287.670863486,102518.006753943,204.022297300588,6.17177148596253,5693.38045321515,189.517939091082,33.085445892174,41245.5288244558,14170.8667360082,12.5785067443689,0.179269056559291,0.433898376664523,0.109665199507029,24.469754602977,695.764069069528,791.905175211676,0.342159989654077,0.0170629191283508
"74",103169705.52946,17341850.5159876,-85827855.0134729,25,151599.544556012,274514.811299786,60501.3236552593,11.9346196504788,256141.266714444,6.56457975341783,105.388434956796,18.7451023628862,67.0720815948769,14.2204004596971,151737.222194825,118002.981900297,148.965106207703,8.39166658646467,12860.3761045717,86.6731021885313,37.8294974324368,1219.95045802556,13487.1407404983,19.9367442306141,0.262731053034377,0.351268104385438,0.142094219465014,18.6665750860924,1551.69362691769,2049.59043079883,0.284678270079344,0.0159563850441594
"75",495788806.339546,994894128.124938,499105321.785392,25,385535.691836422,982885.373067051,58939.2923201794,8.28708999268642,96239.0671088838,12.7148247002421,78.3428452316267,10.8251935186227,490.251442143664,19.9395379848197,180188.787433224,87801.0377662923,65.6007154786847,7.99686226492417,30285.964278515,137.44028841352,23.5379085952431,3993.59094341355,1283.05156367489,9.5124931626771,0.289715257288562,0.339290828642501,0.131978881329252,5.56792788771281,1346.08227397086,1967.50822240549,0.284456393611012,0.0150544604086706
"76",242583978.291752,244339927.695009,1755949.40325698,25,743943.340920622,1720.34571313043,78205.9024585497,9.98919207449726,31869.0499716644,8.6032693213733,96.1728969094594,13.4514696551033,163.772954934952,12.82874053658,163181.384803878,109237.225314988,101.961114138213,9.58290165851735,22998.9155658863,32.2630738310501,21.3202687397773,74099.0093987144,29398.4837769344,7.36121929279136,0.0837877832709459,0.448117003128661,0.171747751146463,18.9022238215468,2068.71603054892,1149.92005272893,0.294411452554608,0.0156533147772076
"77",348607008.429338,45347118.2649928,-303259890.164345,25,511665.832217772,769506.084409976,69100.9905944621,6.82547694644941,153808.600802189,4.5912041711729,117.300051946246,11.7495473878597,515.531098056406,13.3230197530519,188713.865902723,95778.3564371827,52.7246852851635,11.4241392863753,8818.83722158517,41.0110171324063,14.5574327031265,38453.0155361497,24031.3449868364,15.4127541763586,0.300961761041022,0.529732220006827,0.211148237141568,28.0635091856137,2955.93873618299,1833.04712580085,0.479010825129082,0.0132514914494292
"78",494123671.119773,700898612.362567,206774941.242795,25,431366.648121934,1203124.49970313,22871.035157475,10.4378864706263,235845.328067828,8.63521462015731,60.1629645767799,14.9926471570092,524.867497224693,7.98869087840241,167798.073976573,117864.013681442,133.692992714155,10.3067319699433,14658.0695300805,50.8003378892165,6.6505804892862,44599.7022973537,13398.9332613693,20.1820139203208,0.240449975295713,0.353141839637097,0.209392596426284,24.044155245169,2510.27074166419,1881.33261852121,0.252656592742318,0.0127599777482206
"79",435495476.962508,108065797.631231,-327429679.331277,25,556416.145215786,471715.77975366,88262.8759785437,11.2551713273736,236630.144716498,11.2161211366399,119.829005919459,12.96966832801,339.280066530823,17.0658490387601,146859.146390616,90670.646970242,96.0598859396223,7.58814164132283,27089.3980722886,37.7037115905915,39.5265476608779,59187.4005322622,37843.077252178,14.6118678972065,0.227813512476637,0.412343218229067,0.153333807297223,1.11032251677936,978.307749709198,2253.14710680939,0.263552615902964,0.0172790140405934
"80",134660543.311427,50846443.9541584,-83814099.3572685,25,269896.763768256,686106.181306535,28043.8252005781,9.27194972768561,245802.449312889,14.9924677124909,62.3921363483028,15.1289310814028,62.4613934646115,12.4718450894917,199378.007628063,139882.965862736,72.6885912412777,8.49112587562384,44944.7319542152,151.476863660608,19.1029874530569,12241.4393098557,14713.3473117981,17.008385964999,0.230547156513459,0.507309000754666,0.143828969136949,31.9582603024349,991.289149050632,1832.32372388455,0.291023350309547,0.0142727758061831
"81",571118935.822393,925574126.397308,354455190.574914,25,501403.697847189,777266.145264644,20057.7459853339,6.2141159337623,155156.732395911,16.59379310663,26.5510557928735,15.3654729279269,326.543112956339,15.8044162264707,183990.136692896,116838.139129238,187.99703086396,5.99407891314529,43320.6255246683,194.863635430934,16.2326055707693,92370.781759843,14336.2494029482,21.7193865814451,0.228725702426089,0.44369695603462,0.172718020236599,5.66958729149432,1330.44286436176,2443.47904291953,0.291835595226103,0.0126179655244313
"82",95532327.9828212,-38304830.2919565,-133837158.274778,25,435446.165756061,185724.934685726,75871.029148766,11.2477476472562,79282.5868260344,11.8860584097998,181.731213705383,14.3273862851961,78.9612723683807,13.3277529985497,143570.999774327,130399.85044224,56.4821923201915,6.37174798131393,78823.3640720494,22.2474999723458,36.6531984284736,13760.4675700576,14906.6760359692,23.2866164577769,0.241620704785255,0.437418188073019,0.193286950147696,16.0118482021578,2203.73089035952,1674.50304608558,0.222219106897607,0.0209784651894359
"83",772630480.306082,1579558947.49422,806928467.188138,25,733644.332047269,1567701.90921066,42917.7840202078,5.20036947465189,23346.1179806138,9.52684009119109,127.01908621886,14.8535439316163,530.306600872373,11.5929011587561,174116.579698989,124311.919223274,163.46376699576,7.98125462592034,25115.0977155359,182.837182368144,50.032183851079,4673.53283996903,2831.64263293257,16.8583148415247,0.149671557360707,0.26445488194086,0.0725290119485236,12.2091001924053,1128.55627012268,2426.11874217792,0.342399906778336,0.0118316895604598
"84",656805994.709957,809202610.997288,152396616.287331,25,423159.016917221,1029041.43729672,83658.0231894309,9.01109268825993,33747.0265857459,13.8916432437496,82.8172274008205,17.2902161608447,408.109513575175,10.604453419132,159772.842257074,119125.535132255,204.359451763418,6.32353844717794,58390.6872881342,107.178926494925,15.1814960271006,10739.05787902,18872.0020807408,12.5705328357688,0.20355088877015,0.485499381482419,0.172632788119383,25.9101352175844,991.43549979497,2470.53426533441,0.305716835757646,0.0160384640644412
"85",378552449.723859,626485888.612342,247933438.888483,25,1178665.11951397,376110.63997541,37240.0304781258,11.556405776689,132046.85828091,13.6482673459484,36.8002474211165,16.1186167554234,300.300628959766,15.3528640064345,155233.226245629,138648.095364945,67.3602982716814,8.0624701082798,13944.4337473576,66.0317592610314,23.131232394733,32560.1383727181,10487.7872156173,8.13540461088985,0.225979843639667,0.46656354777322,0.127633092552802,22.1015885714463,1122.69319420711,1946.19518932584,0.326048325375714,0.0190995565902873
"86",253899007.754577,245822972.497233,-8076035.25734416,25,522141.954185657,466851.266248286,45139.6221254035,13.203270859128,213124.261665423,12.8135383124111,111.909007751131,16.8624895541117,174.905050392554,14.4191880944802,175422.942563365,138503.569836741,4.62724650470699,10.5951448292361,657.049403806488,223.83682022928,32.8908894769298,22765.6068206357,18232.8573038939,17.6132948287494,0.138532158720776,0.305878569157301,0.202346347025688,21.4609874330908,1037.08912636694,2362.39052048594,0.331529493426806,0.0100355175196604
"87",76800964.3918096,42947890.1649757,-33853074.226834,25,320514.919648697,689483.882500536,59417.9579486853,9.85377626918109,60815.7680714288,15.7467814532732,92.1283594969855,18.4065458490431,74.2505075381579,13.9095775060929,196425.396442435,122881.900984521,129.009094478123,10.0711748763822,17076.5238995668,8.38570744643549,21.4746181353512,45892.5943327227,7665.42896156392,18.0074124536035,0.167436195347926,0.513947270872813,0.164455105222572,9.71541292237165,1697.53714652665,2554.68066404085,0.307262778303064,0.0207517116344734
"88",447573904.114906,434237185.584016,-13336718.5308903,25,544169.817532131,1008565.24460637,43067.6531625927,7.11123836629629,375753.301734436,8.39750123072324,105.970813309473,12.458504156773,354.62438780688,16.5737268178043,143237.568968572,93549.7465765282,117.101782607654,9.93372997412709,8121.2095720252,83.0783347854387,29.0851843173603,16683.9918241585,19197.9471377468,18.3476169517368,0.170132040243177,0.325210603426992,0.18105111741913,12.3778529822983,1829.72658398874,2939.86480248163,0.226742915212123,0.0195983540790294
"89",137919751.824463,-359915010.663067,-497834762.487529,25,268793.439776979,278532.271165723,62429.8356210399,9.22491600289523,159153.295945996,3.32553079160733,162.155165234668,15.0255247024153,113.47279967915,14.2412711249626,152499.455609125,168381.597869128,92.944308235425,7.49553857386068,7990.74836327405,51.1952181669175,23.1970558741275,11292.9089133732,23914.2280633792,8.14095094765302,0.0830046378207355,0.388447827655836,0.147439561734576,8.15728725778417,1500.627093092,3420.43934552876,0.377141891222062,0.0166811430196769
"90",192471880.202785,78162788.1802014,-114309092.022583,25,993243.159010567,1390722.54300303,59958.318713435,12.0017217148092,168205.372330697,16.3956352399265,90.79988414203,13.1839436177962,98.3820324388709,15.1583708596755,173916.343528083,108183.874191048,106.487547959647,10.0115860886375,56101.5544582097,81.8028311208873,15.6573757222088,2910.70943425456,18474.9124422452,11.5514479863118,0.139479278606864,0.51973153702591,0.14152319203578,9.80941612982721,2687.29362965413,1807.55659804977,0.226278195792928,0.0139486837540367
"91",586900754.890882,963881319.00911,376980564.118228,25,739436.979095699,504474.455690324,48560.6353791338,10.8585628825221,123378.791810944,6.27650482410095,37.9324328920699,17.3680975333909,355.337643650349,15.2368372153189,184161.666909619,89516.7724440818,154.413591244138,9.78987740209832,21725.3826553814,41.5102228439219,31.1701245783098,911.333777932916,15983.0314348021,18.1170694672295,0.17307100251065,0.308323788976331,0.199831866842716,19.9986838539397,1947.82163860523,1262.65793924752,0.288278077523685,0.00923764460458304
"92",891379966.542335,1817248026.5975,925868060.055169,25,206442.432348173,1414433.64788306,64964.4083575502,6.94913901455489,59703.4979326829,10.2396147070443,169.61183736563,19.8019901138087,532.905460031149,14.741037749194,198587.986296784,97487.1811893423,50.8194993171149,9.84269046280779,1674.4310823595,62.971070679902,17.2202779106034,35108.1162302883,6517.87807453103,16.1036756347698,0.122575466686856,0.304493326047392,0.195829366576248,24.774261440512,1871.18281519684,1981.97413902938,0.262832872920556,0.018931845482452
"93",329023033.00348,641412051.521066,312389018.517586,25,244796.888410748,1533922.22393235,59073.6256037821,12.1459429691264,154833.378729251,7.92638985402014,19.4418824342339,17.4085032934762,183.17610755431,14.6292797950748,190288.143339699,103931.213977144,47.7505745373263,6.84827732500848,32334.9986716581,160.456657694693,3.10131863198906,27650.964004559,2624.48134552346,14.1311072062612,0.17466602389983,0.463341555812235,0.16135177106651,12.1734843060453,1567.90591590992,2048.55155291566,0.169234395291128,0.0142360043436843
"94",89475118.9480225,97185092.9647533,7709974.01673079,25,504196.81346481,1340724.76318158,41215.0468636755,10.8899708815614,61473.0961460925,12.2861830279654,176.09494838564,15.7236729196687,52.4477758424226,14.71113641374,174859.740859566,118310.324406092,98.4713005979092,10.3701684302865,19672.9770133314,20.9051419661399,19.979347164224,75142.544052426,11025.132370541,14.717259631876,0.181864942954369,0.291023349943504,0.171217699403368,3.89079449173277,1250.38710600201,2194.59662411744,0.322630101790727,0.0145828544640588
"95",437675794.15179,828365734.035955,390689939.884165,25,677343.274646766,1017267.60229927,75053.7450648798,13.6123913194084,67602.5666581689,13.4368291220817,24.8235885454654,15.2820693055153,248.225178316906,18.4195586314072,179068.820116068,133102.666265348,107.616087780995,10.0423249177206,69386.7286369995,1.32021134297937,25.4528767443961,2530.95986241824,493.998321540526,16.8072675521707,0.200453194564875,0.346919808899467,0.185873586510061,27.2520060735712,1690.20228418138,1170.16340205694,0.276765861414376,0.0192556742118407
"96",487429631.138889,925370852.177308,437941221.038419,25,860201.386811611,1039948.89486901,112224.097441806,7.58726119498664,15024.8590764132,17.4389098759421,48.2896637876605,14.8074952167278,334.818277900463,15.5642378378988,167314.334810842,96502.9500934104,159.293285509604,4.39265730556195,40094.3689631409,337.983428403598,15.840005190659,56928.4039534482,10861.2722902591,10.1516903762961,0.115459515272692,0.426244031789364,0.0928416285092119,3.44319735238101,1286.8320219518,2188.03050067358,0.340773220341717,0.0151862709757017
"97",587993813.989626,1347713785.75181,759719971.762181,25,307396.857168147,569216.02823871,38776.4963237852,12.9832744510617,127169.413772378,11.548470181318,40.6423537109436,19.9485223566345,505.923970744568,11.1152337374094,133185.586617675,99678.1389746512,228.389289346384,10.0822778603059,14670.6713699428,201.474396250333,17.3193273943966,96665.2005376592,1347.2025711741,6.24930561667268,0.20742411215793,0.438384042273131,0.163629679562904,18.1202381745262,1273.99675416117,1770.50356116999,0.351042148391047,0.0132281661480017
"98",329159841.128351,-166515436.345809,-495675277.47416,25,438421.57253847,478628.607348916,68789.8583084817,6.86567571053372,239251.876139633,7.0419589862647,116.218800775996,8.83402379739089,257.816953809289,14.0175121154362,157503.026528404,130526.714157193,65.936441198628,5.40909392073838,9159.71507065479,131.654891767648,31.9972341561933,50448.2897765229,27166.266098383,11.1876093695862,0.193831743098383,0.391390525856193,0.14331096634453,18.3449198089051,1146.3925887771,3435.85955395553,0.309410556176587,0.0171878881593898
"99",129566972.813748,221936463.802359,92369490.9886119,25,856222.952388697,426335.352321193,91830.1015123594,8.91866272045941,12094.2374953745,14.4454955070532,112.136289543971,18.2863860263163,105.894645692271,18.8104863234738,156301.213585235,128472.992369263,52.7662596423227,9.08264387728453,8068.27662140591,194.267281297457,47.0003684521514,24620.7114245773,8311.92267505947,17.9287167292726,0.0850197348805542,0.342613161863677,0.169967901618967,21.5262180927323,2646.59712935435,2481.1758321207,0.287119126023829,0.0146986940651163
"100",235842412.360755,436329757.408567,200487345.047812,25,462558.05078498,215387.477659392,94393.2071188498,13.2662733332441,199737.742455846,15.5464245205885,8.21422675800709,21.5859440862974,175.84151850376,11.5803877553682,177162.094420155,128012.550498846,2.4698287979957,8.66276003336833,14572.3518136316,130.516365860743,32.7364002426217,38237.543017809,3940.40001580398,10.960929473812,0.192290345664386,0.411850364445595,0.172445590222869,15.4958852838918,3338.98775255242,2444.63310452535,0.363509068218302,0.0154112542219488
"101",510375505.143118,567860671.357145,57485166.2140269,25,802259.81789281,1387912.82592941,82160.5969151773,11.918589908341,113244.868581197,9.81440045672126,27.0395214608127,9.74521999180948,312.839357585763,15.3948026364893,190932.314750534,118709.792137585,116.1529631164,8.58046574542477,27497.499044549,63.3284367820839,15.383473610043,7514.01673123799,20578.2152140683,13.2450851358782,0.242338613833038,0.542534542611264,0.175711431263275,19.1072923581124,1836.24204543437,2065.89034527107,0.358035715650509,0.0186192910516167
"102",156927209.802263,-96533030.5559541,-253460240.358217,25,509471.317434058,711767.61882981,44807.3252912522,9.27431546015059,141305.418816485,10.8010745174364,33.8901771516257,16.2702737003843,187.186432367627,17.7165010374517,183261.18403235,103528.101466684,101.337712445543,9.97068242466634,14876.1694729206,178.833043364211,41.0882611489233,22292.7723482149,22726.1831960938,5.76283669490257,0.212808078428523,0.496565784003733,0.115444303635018,18.48687926951,2060.51961267308,1914.74368155947,0.351471216249345,0.0130086948776528
"103",487287962.853216,548076160.877936,60788198.0247204,25,311768.210213346,1174071.62914511,15212.5018719198,12.334660585397,29950.9044465878,12.4200597770678,81.1955047590097,12.9969128061369,345.908282793432,11.5729913448982,159971.037501844,80190.4232645991,135.59866315567,7.51831418913779,3466.3580267117,58.1259445555393,21.0561234696504,84646.3582119087,22437.0720438482,11.2219689620101,0.160788552667212,0.422073423439572,0.183362473164797,35.2720611905744,1362.75737318673,2287.74948032805,0.21156681391818,0.015742409868625
"104",615525198.081659,720978784.698008,105453586.61635,25,832901.028198606,1619076.58176401,22651.0040212051,11.1267615337041,27995.3850629587,4.71345958127792,201.546674378274,16.5708340736601,444.89416713989,11.1479822045442,167546.39892293,87010.3529908131,101.130488053549,10.7445710655368,33324.4228935825,82.7310854658611,23.579199124625,6102.14130222658,30348.9022339945,11.9904296051076,0.223880892587988,0.450091243338168,0.196369216320835,2.10789915123559,611.097562690929,2024.14492557859,0.378976334850577,0.0148436095240753
"105",144933854.249138,273316729.354712,128382875.105574,25,80686.828347078,753417.051379466,42467.1335235986,7.1238870629008,848.361839589248,11.1489743432611,234.721869703524,14.4538441386663,102.334091418124,14.6520535313679,156148.616436488,106241.641822839,53.0488974259875,10.4795917702099,28868.6896321137,193.5163865192,25.1781416190861,18202.1190289687,10569.1197773864,14.8549363027125,0.103815789842865,0.438011142712519,0.171790293972718,20.8933059800724,2017.471297917,2004.74050837428,0.363245901093729,0.0138797597339467
"106",119440830.57752,-175880461.223931,-295321291.80145,25,221228.021946225,472851.355984233,19003.2724894866,3.19778182697176,70964.8371767615,6.86723650210878,83.1896497000275,15.9850730256911,66.5619265758655,12.5210165552441,184983.584577608,114247.601477637,60.1387742266261,9.95558777550646,30371.8480258495,74.8596310767749,14.3873792915255,3800.45493816654,21662.6891464732,9.15285069892926,0.198715864313667,0.426703352915353,0.154533655131976,16.0491107501824,2523.92539588703,2214.88729196476,0.307614632249547,0.0153322884484242
"107",199973853.105365,318431234.008334,118457380.902969,25,525246.295134851,867478.841620275,64356.7335328039,13.6059066216667,109134.491087976,10.6198347869723,183.30027790342,16.5963413566908,249.105171555924,18.7269963939279,182182.952856545,131476.640775247,84.54453089956,6.67530343226334,8825.49508181556,9.89652619004057,8.4676017246268,8724.98605978303,14116.5086722574,6.7568471865531,0.299265953254634,0.50378520962424,0.151258878299122,17.940604189491,1273.25306105397,2178.89074283161,0.28980205100556,0.0160161939283237
"108",115887090.725995,-35991962.1905256,-151879052.916521,25,302733.772518525,836317.62203026,53096.9955596002,5.15926041995652,42787.9131852416,6.65157030854312,28.6499205574825,16.1557213113105,92.0607744575125,13.0629740121108,154221.522570515,162515.211826575,84.6181834169814,9.73449395986622,5779.14760447938,287.697344623678,28.6118639183138,18736.1022306008,26407.049280023,16.1178119846679,0.117279366948233,0.441611713721528,0.193739361199008,8.95364268739967,1928.17106169574,1307.55436883493,0.300045810793623,0.013321696199302
"109",263112801.129042,367749384.594701,104636583.465659,25,545933.531459253,256433.129796107,73846.0573971326,10.7955079705858,161347.594677606,8.22824520853006,35.5870788604072,13.0939659506933,175.631850998941,14.8103771250401,162854.151369476,111507.151341121,98.1451847502022,8.75460901120088,29724.603080542,174.672291267694,20.8085017179417,7050.29768959386,9205.70391291613,17.4765640433322,0.204944000568001,0.469236452744806,0.166234522954173,26.657995955094,989.101623117818,2006.46010846673,0.331786598430419,0.0181184778144299
"110",116543210.83009,410006234.482047,293463023.651958,25,387198.834357607,982601.502751405,85026.1012182739,11.5063172332751,114029.484684008,12.529864448076,259.602517139867,10.0822324773274,62.6701532830005,13.9393990058556,156688.224277775,122345.786133216,95.2575898790943,10.0753046038057,40450.0812482712,110.231343519674,26.8114591226283,16467.9358562864,4298.80869311306,17.0296342136023,0.125910968855761,0.18809001043448,0.217229680966253,18.9376559202914,2450.93073803616,1777.89807611569,0.298274299163166,0.0196668963092484
"111",233941420.327852,546520873.521806,312579453.193954,25,366147.112176217,998066.016354486,35656.010656959,17.4002383918983,143452.2328539,6.9766474436037,91.90730083896,15.0565340661361,277.533233360266,15.0510268798366,155686.517975387,132418.272975701,67.1197555143405,7.53881761705851,52350.3238224503,198.85775116462,29.4080092504632,78022.3564513496,4038.22925175057,10.9926183054717,0.156597168801919,0.436998948187127,0.171490759148853,28.9497440424034,2263.65851146013,1535.44844579058,0.250895870289069,0.0184219800603914
"112",401324967.980588,236938367.645662,-164386600.334926,25,355137.715452414,773515.877147903,67353.3217100358,10.900634635681,96971.7703655601,12.233328413991,94.7341665485515,11.7103495219928,333.867531209311,14.2615406035698,165880.855356778,108189.082491523,98.2712450631535,6.81162000307404,6508.92392990217,157.598792895722,26.0703364258741,33446.9340485141,24183.8304207485,6.75970589061266,0.193899237399814,0.332541077960164,0.115284469670429,25.6101497854863,2419.17645942103,2866.42732688213,0.37718503781989,0.00918276888129159
"113",63981954.843869,-23668543.1019142,-87650497.9457833,25,412563.431401441,688177.152274559,66527.3377771655,7.44617036079934,21743.7260069449,7.32318490299677,25.5490630710521,20.8848787004513,32.7389015648722,12.4655461886203,180269.279955818,96176.3209273879,77.5128137354282,10.2814228461214,24275.7681018177,113.670950252857,32.8390044837495,30318.6062753063,7960.72261660625,14.3913588518189,0.202429988780738,0.345153872459662,0.1067670617487,14.0999736181978,2106.69019839458,2191.73234849819,0.295653165301852,0.0150410503692612
"114",255266688.305598,266556002.541333,11289314.2357352,25,382259.665558511,549412.763855479,69315.9307133737,6.07444138787444,705.04579958487,7.47437826663091,64.7849590640328,15.4848769969365,211.505295444627,8.48302398629622,145436.589924596,132055.174195137,10.7713796881909,7.67489850228603,11415.8692971026,29.8661810394177,12.6878218445025,25579.1856803186,16935.0785672208,13.0799067612757,0.0642421532847115,0.434538340828275,0.197437883753927,15.2646850145643,719.162434727477,2010.43124994177,0.262025946943308,0.0200273534690066
"115",85124928.3310207,-72820679.83877,-157945608.169791,25,414826.87514467,193910.685248637,63525.2504365375,11.9296021956104,187411.629173987,7.95277180760485,85.3865944079944,13.3798642283427,6.43646135818086,9.2085077533809,169551.010983609,59832.7787644401,138.909745181157,6.24952729577959,59684.8985992963,25.8407644988021,21.048554962266,1639.78206620365,14551.3670478337,17.0121535924197,0.186763146564122,0.371406483289839,0.20642642239108,9.17806209895717,1060.61770105825,1447.13354800433,0.341621547685651,0.0130244537186672
"116",199085618.888137,349364024.408753,150278405.520616,25,438850.002705069,546813.458226148,42332.7839686846,11.2245954920005,124201.505603139,9.30385955296888,137.611938926222,15.8665278957036,147.648061756779,13.0136283766121,162279.643408937,108800.49825823,38.2913992699192,6.1465389182625,19072.19628249,190.945818052274,31.7603401063841,44030.4043683605,8170.84774309667,15.8775488665184,0.105676236036812,0.330895801897804,0.193551967818063,29.1708106937004,2567.69213251746,3523.98144734517,0.309500084314826,0.0136085129614778
"117",315514084.452519,-54080901.5246586,-369594985.977177,25,10228.0054729069,935908.419844882,31069.2573452806,8.34545768535759,104601.440770074,9.62175985385464,8.53503864600157,17.2832004253577,182.691404013825,20.2315577229165,185807.809582361,109654.314752644,100.771216645999,8.37995362961104,25740.6049068465,82.2960908734682,33.6042508899673,96039.220275128,25503.3817020092,5.06198237557853,0.128001284523376,0.448754090241715,0.147090194987503,24.9189525839185,2332.54686165386,2954.04774330546,0.280036530511191,0.0145273297123892
"118",159371506.681652,301300214.964009,141928708.282357,25,365578.289601626,397312.604324956,39398.6857954962,4.54822630988964,12078.0513338454,11.1898802553632,126.094108791975,11.5199023899672,113.673722495752,11.8632499450235,163040.031448086,100547.176084751,19.2848181820575,8.48291861728963,29396.2223425122,70.378621317616,27.9610876122297,44651.0983818281,8775.68795304373,18.5167198811961,0.150649628033985,0.432992754349708,0.126772896084305,6.45438540313203,781.433617472816,1744.78489741762,0.2340550876257,0.0135110575789273
"119",385910041.983341,909975233.416264,524065191.432923,25,934603.263112817,867472.31362764,70004.0836499509,10.9407144258072,27521.0768509216,4.82749183429583,245.096370673555,15.3015818519374,428.400826093051,19.4271464717568,185347.655940216,111935.410451174,91.9439703152405,8.30045913837921,19350.7791511468,162.996529218073,7.37582888179922,34973.6476999549,2235.33738938526,17.8940405225568,0.30644155046467,0.443591313889735,0.176630874962829,18.2262129017289,1494.85223569089,2425.34603878599,0.343655501043333,0.0170760828350543
"120",621025954.512416,853409497.688888,232383543.176472,25,776407.747266753,925712.799930524,50063.0626097326,10.5317890519369,4417.16406442511,11.3469282031042,21.95595096856,17.4029894232757,380.567662331497,7.02374651083166,164813.786814515,101170.941704334,211.336151307798,11.988595722817,52366.7555679698,153.546100790986,28.6759822090561,65004.24000692,24439.0173871395,14.6309362093446,0.225508607418266,0.430153467245466,0.0989639169457721,25.9756031807329,1361.38369955959,1639.45194095802,0.304650233634474,0.0119474036511856
"121",781857145.746687,1486932157.0253,705075011.278613,25,523415.499992275,593708.543014175,35926.3646044793,10.8209789606971,74932.4164883429,9.77657058843184,110.877420649776,13.488860071656,538.233805177689,8.51372658185322,167765.636371506,103130.119427269,104.250913211351,10.6525531459497,40812.3619972901,28.9971965577106,29.1454836965648,10134.2787218296,10021.3838489093,10.2285281716885,0.164668680955932,0.424162755644793,0.146152164894791,20.7459921435731,686.376228046954,1399.53457951003,0.325900709840314,0.0170726451102231
"122",269544404.944955,274703693.261996,5159288.3170411,25,631309.06911489,416762.843182503,53018.6165856928,11.6672850570503,54182.2533120524,15.2017361153805,132.019665553958,12.5439989879563,172.558893871603,16.4436690556241,154486.63110774,130808.864047031,151.408048467713,9.17169035838798,46259.6908112331,188.494993058107,19.6284797541881,1481.47422184562,10743.4331063473,10.7579877783795,0.226846325314336,0.367222709075454,0.221310631891168,14.2484524720312,1547.22175228117,3369.52325312243,0.330253491266177,0.0148721755699605
"123",22503346.6144499,111205100.018364,88701753.4039145,25,474192.478414255,1164017.47887034,90342.643979909,13.9232429644213,227852.10740355,14.6934312495025,50.2770650371545,19.097695968095,18.3088183950811,14.7778142119475,171000.51912296,103131.604684166,111.162161749001,9.79709186452194,761.462577576718,204.502530440694,9.50673270752065,59096.6707983122,3578.89275491832,17.105846230462,0.173024612340794,0.324710088253071,0.157785200676779,27.6160329066593,969.319905213059,2654.40224094213,0.225200865171295,0.0142247220451936
