"","y.cashflow1","y.cashflow2","y.cashflow3","y.cashflow4","y.cashflow5","y.cashflow6","y.cashflow7","y.cashflow8","y.cashflow9","y.cashflow10","y.cashflow11","y.cashflow12","y.cashflow13","y.cashflow14","y.cashflow15","y.cashflow16","y.cashflow17","y.cashflow18","y.cashflow19","y.cashflow20","y.cashflow21","y.cashflow22","y.cashflow23","y.cashflow24","y.cashflow25","y.NPV_decision","y.NPV_rubber","y.NPV_AF","x.n_years","x.discount_rate","x.Var_Cv","x.establishment_cost_mono","x.establishment_cost_AF","x.rubber_main_cost","x.pepper_main_cost","x.max_pepper_yield","x.max_rubber_yield","x.rubber_price","x.pepper_price","x.mono_nutrient","x.AF_nutrient","x.fertilizer_price","x.cost_water","x.water_competition_probability","x.yield_if_competition","x.mean_AF_water","x.competition_AF_water","x.knowledge_gap_probability"
"465",15519046.278456,16452520.1084846,17418591.4343632,19737936.0445373,18547217.4012869,18989796.6999951,21317155.948909,17834794.0733848,21362640.0377903,22294374.6981754,19094639.3933854,20752475.7939924,22403273.7248296,22988613.7934078,19534698.3269641,22597703.7618496,22166926.675883,23854497.8385728,23806754.6251883,21458900.2309723,22472329.698017,22360046.7786408,24882489.0491982,23079438.2323007,21628665.9122058,81073977.1177006,114204616.573118,195278593.690819,25,10,9.6607298188303,103067.770726211,129335.373505216,500534.500449526,93471.7875578479,31.9802790971439,39.0461359646822,644749.168263663,797150.18878251,2.11647221006406,7.22898246697776,11747.890852537,2738.80840680049,0.261409582830653,0.423549754827604,1393.7045411062,3273.22173516122,0.285181784714733
"466",17620969.4046886,20041762.4853595,21465320.6298479,23062292.2895404,22608296.3546913,27185981.5132894,23342636.7590012,28161898.2280539,28402026.0104512,27970663.9996971,29065686.5035003,31328811.4014822,26114779.6076157,28248270.4075231,33081419.2772231,34040149.7448657,32363482.1145621,31281784.9482227,29693940.218498,36364097.7762357,34441754.4075662,31159899.8274912,30772862.3862427,30774031.862511,36471270.8540901,98420589.9703104,157868357.97249,256288947.9428,25,10,7.32249733353153,86132.5006347536,150740.597829343,576516.970386378,96716.1373630258,30.7091221431556,41.9270004597609,487114.246891907,796758.409759558,3.8514174939253,6.82626647527439,11422.6201141088,6190.86859946197,0.220747962418135,0.519432634598139,1648.59741027649,1592.81780498437,0.374294923004964
"467",26464975.5308829,27425365.3256691,24294521.3335439,29835240.3054116,30066039.9729683,31421063.6665905,25906452.1858393,31009543.2148535,27030504.1126781,27228332.5773123,29840593.5523955,31755672.7945204,32291477.9366544,31890105.8097932,34937714.6761458,28482008.2087418,32663065.4141866,32696067.2957104,34917721.1477907,32038811.0946106,30665280.5208588,30083099.3563799,30299551.1432719,35638361.5683748,32462593.9518505,76505478.4082329,215022084.616934,291527563.025167,25,10,5.55001227773616,79050.9029843367,96775.9585624657,516403.290777382,66065.1216677306,31.1419004287914,42.613292865254,575973.118150827,739073.817673834,5.24247397996057,6.99660947751574,11648.2682436969,9777.23881831738,0.197780798023159,0.4391049881017,1541.39343348633,1351.47485725192,0.170208113177949
"468",7480041.05427598,10678021.5199808,6174459.281009,7316150.53746628,11478976.3269698,9593184.79023243,13784144.0728237,13097412.5190275,13299188.163198,10835066.6986605,17107500.4032436,17955607.4854026,15697850.881174,13082690.201029,14643156.4065706,11910241.8417601,14253454.9740967,15799939.8325233,13317680.6469745,15131550.553508,16200861.1085556,12452537.170557,15025429.6328131,16054681.2114552,14629532.3682047,13478956.2175262,102105892.977822,115584849.195348,25,10,6.98169009250429,82758.5675309032,118060.023480126,525373.655688664,83303.0586196493,39.6121543066307,40.4414910961926,593685.180079959,798409.663610292,3.99026631922772,9.24762301755168,11297.5738285551,8001.25896893169,0.157510130753469,0.459425754271597,1616.26119691731,2248.31105092497,0.336087126989798
"469",5283604.54936561,3620476.29071253,8009277.08241442,6688006.31105391,5791048.45280457,4412041.23157345,5242350.76200504,5087542.8136393,6894853.69578181,6525996.68329224,9026658.01019204,7792036.82967972,7847532.85525369,6407500.42303796,8070459.07511267,7877575.79103795,10510558.267394,9778051.82697835,10423400.4489525,7217317.99220246,9460152.66499894,8635135.19701702,10382217.9202941,9549412.4240365,8420036.63308043,-40205297.4528072,106298524.717712,66093227.2649053,25,10,5.06650862898015,95261.9825228372,72312.3243439226,498109.702591113,83835.4717367481,32.8362109496457,41.0100922043828,594776.453974265,832579.02805963,3.89555314978042,7.14740019777382,11000.4717097457,9790.36676057035,0.229001375720044,0.4708052053287,1628.10793612668,1502.11799488316,0.24794428218769
"470",10635611.8318695,14525803.9796876,14176089.7088541,15634955.2505424,12788789.753234,13943579.7148156,16405796.8597495,18227106.7296388,18144515.3154598,18984841.2787511,22673350.3126243,19272694.2179302,17616158.6002845,16072269.8481419,19471676.4701223,24692126.1212506,17592531.6871775,19995231.3316047,21563629.7059865,17270068.1612912,20264757.8352899,19852878.8896986,22513034.456608,23187648.5790193,21211081.0628528,35174051.1098429,129146326.756651,164320377.866493,25,10,7.31296910587283,89727.3109733134,106866.991370798,523278.369321328,87685.2881140578,35.7517327825787,39.8665927212456,668310.289832069,869803.058946005,4.50276766872094,8.00562988160475,11460.9188752168,12039.9199594986,0.249323039172901,0.397123740724398,1004.86640761625,2579.89470306599,0.284542911052363
"471",25182517.1883829,28801884.0661844,33123251.2537034,30656957.4061993,31052222.541933,30876199.2468877,35720623.436817,35263021.8427299,38707545.930718,35836733.3698991,39241147.4140289,39170090.224693,34137035.4359237,40748251.318527,40557253.6120611,41072747.0075497,39772137.2047624,40204931.1227533,37675441.7368662,45286608.9168192,42414308.9274337,42720979.5132892,43090408.892775,39885256.7433428,43993385.8229756,159256674.785816,183545873.880544,342802548.66636,25,10,6.5436715166095,91212.4836987308,94970.1033593048,537295.056386422,78224.4124993267,31.1338196228357,48.5654056366339,496506.807727212,669699.872265856,5.60807985571037,8.23890241859984,11531.6824483532,124.340130510173,0.109893491623052,0.420387844279413,1254.2431769749,2863.65786325202,0.388811079361505
"472",15693778.5786527,18050751.6839508,15645436.357977,18526699.0081811,19099849.7908848,14460318.8561755,19983867.341917,17427538.5678917,17477378.3137578,19368600.4581198,22534655.3166052,18249178.8849524,21403946.8182523,27090638.4742203,21179596.2680061,24990873.0260674,22358798.529639,20838861.7961293,23024440.2167819,24240164.0987815,20184497.3288863,21933160.4991257,22129019.261893,26375470.3688422,24256955.9612663,45067851.1519772,144995914.063948,190063765.215925,25,10,5.5658197772687,81807.3279938141,134614.545807634,533029.445226408,86995.197105177,31.6817789417155,41.9343052554414,426004.90349772,737318.60619448,1.82324403972446,9.64033031579374,11372.7095597995,6865.66918783175,0.178546584367001,0.386030135769337,2512.3026898767,2253.47175753556,0.279944711396013
"473",33817312.4638621,32204171.8969915,34335760.2665908,38249736.4123227,34207710.0199878,31643088.5655597,36688203.5344131,42012255.4808356,40123428.7246605,37970206.726052,34752289.7022836,41093732.2244831,41029284.2657304,43532221.0505785,38319258.1700887,42935439.6430521,45773800.2800157,45979841.1400418,39249256.0348843,44235886.6793625,41056273.1455131,43115039.5569203,45317362.7093986,43802704.7205076,46523454.5742265,126437409.932336,248187809.215364,374625219.147699,25,10,8.49330636989644,89802.1835854536,122645.671348093,489054.548177268,87114.9927327656,34.9009172254657,47.6305014827227,618279.780504523,741215.011307789,3.42357512021805,5.45928996601946,12038.9093832546,3622.70112226899,0.269112480511883,0.389652139076547,1493.73458246872,2522.15728299233,0.299765472922815
"474",21416084.4813216,18936931.3946546,19622501.8278305,21747456.65836,25896721.7071574,26361591.7156124,26371271.5389455,25476410.6995253,25793090.3887545,25579481.230489,27678639.7814254,23664018.3253902,27379143.546365,25244661.8771915,26269116.2412252,27128540.832223,24079778.7671722,26934722.5467484,22681235.960857,23204260.9036307,27149061.8344723,23206116.4984736,30914192.5851285,28025671.2613379,28846630.4121773,84569112.3469775,155398982.685833,239968095.03281,25,10,8.64239997840934,91827.5989883547,115131.173273888,477015.149267238,71584.8394648328,35.6818738989434,45.5626847571439,629757.020718763,798062.058552885,5.01629209388311,8.64369288863232,11846.651286833,5128.13849607534,0.215257049753575,0.327380906569884,1493.37916992588,1772.13148593095,0.287741007986265
"475",-2911025.5687649,-898743.791504294,6087128.75798514,3557296.73459966,12768427.8527475,10843631.3573226,8059553.31152469,9866634.72220866,12750598.068936,4063257.47075928,11576412.3904811,11869867.0085939,16700559.181683,9658009.14310282,9770730.62159452,9524842.59091127,12972216.2671164,15055089.5856118,8946263.83888506,7985159.939432,9433656.1924208,24290357.7063176,12403403.9328871,9987608.21623679,12493785.4771372,-148761384.937267,224378820.78742,75617435.8501531,25,10,7.40196061091632,91269.2881815537,87627.7730336981,515086.150187293,81833.3815504856,30.2000677488093,49.1932874807547,537978.930011363,657423.112922925,3.95078133561439,7.00980069045383,11979.3720302563,9318.37163949313,0.160084509232941,0.450604022786552,1788.13771393326,3445.50623758586,0.256408370806342
"476",22446144.4446025,23984202.750999,25449991.4749784,31785584.3358613,27772529.1036554,31172296.4872912,30336721.4304316,30336881.2178389,33905214.6010355,36275739.2017875,31774242.961308,33706543.2027495,35613951.8604453,38220301.5149198,36602954.6111138,38036152.3345955,35209386.3218695,38538684.9080567,34375113.1436843,33657349.7661051,32335156.5726748,41549539.6173953,33753145.9157194,38289127.5126139,38751967.5811851,115507315.334139,190852944.292323,306360259.626462,25,10,5.95984073823396,84651.7322681332,121963.029392806,542426.946849038,81544.8455585435,32.7003829789286,44.9367644666725,545444.099610038,783382.195321429,5.58763537927701,5.6648730925464,11222.0647508509,3437.76957421456,0.239137604362721,0.406263160141841,1700.18287940058,2740.51727929221,0.352629235654265
"477",16864322.7090267,22490913.7736067,17313731.2356769,29327806.0058403,26363013.5487813,28398863.9503532,26039953.2916702,22018622.137196,29860187.61451,28342276.7089814,28293410.0333248,28320929.0351473,27973952.7598317,26163168.9271793,28932142.8358324,31278897.7115313,25929245.0929868,32311238.5874526,30366516.2835149,32889235.5122903,30176099.8526381,31364935.1378944,31763251.9171697,31072790.2722842,33755068.1842757,40556810.7252373,215515731.798222,256072542.523459,25,10,6.498907247401,82814.5785524413,120875.504968061,484288.313501278,77617.2390511716,30.2513237618424,46.9417183215529,558689.911478158,666231.851443536,6.12109065869776,8.32716969417466,11600.2572234186,5479.19910728643,0.117362055126723,0.365685887430056,1278.18175448781,2285.82593312425,0.325486479940757
"478",24939603.687489,30387851.6093734,27552277.8139989,30277979.0105468,33369654.5241512,34984785.6444539,31996644.9690813,38622308.9301814,39909036.3107211,38747365.3195952,34393615.9416675,42386640.7788386,37761803.4317795,37062164.6672872,40336576.3518772,39897030.9303617,40645268.0261879,43781332.0636544,40190641.1188932,40197138.8201795,42303652.8014079,38525925.479077,45920984.3969528,41724558.2983105,42981571.8114421,123004943.451451,221049235.11752,344054178.56897,25,10,5.60130107870396,87750.9563726563,92982.9966952959,516407.089810334,87764.9836936739,35.8833643814687,44.0405443402325,621216.277566684,839840.428579142,1.55263206224373,9.88567430184707,11897.5364809869,7577.52502429542,0.211948890435472,0.419424013142394,1327.68310174995,1694.32859526969,0.297731326160629
"479",4408499.27241201,10389144.3787506,12788782.0157462,8055041.33100712,7629015.63586674,11442984.7635816,15680608.8750934,18215282.46248,21084735.4883934,17947934.9247646,19258185.0031851,22075241.8390964,12122326.1144244,14656178.6957833,23817153.0015056,17484270.1037462,17122613.1265457,20361507.614422,19498401.6691554,21882046.5857038,26497354.3479386,21991478.2357878,27396007.7386109,24061732.9365866,22655649.6363792,-28112295.818618,170379206.998039,142266911.179421,25,10,7.46366555308565,91624.6011741994,121814.84937185,473950.060450074,74305.4909419313,29.5809808163661,40.3213218924304,553382.683582698,727424.405420875,5.14766270515261,6.39815573599074,10809.7559412481,10115.2711212462,0.189070208265574,0.407189484654457,2519.86165091087,1967.40281391714,0.378169253352505
"480",23944807.4737063,25437191.8995796,21820191.5565084,27866100.3174687,26367163.3862863,29008598.2575354,27554230.09129,33066940.3631621,31121414.3985765,29400286.6401695,33469660.7986161,34952469.0444514,38873095.3777433,34520512.0820196,33154509.075106,32708376.2666968,36438668.726963,36334221.4751797,34100005.1905019,30382272.3211649,31637181.3606721,32578693.3336462,36579811.7867172,35646786.6998679,34028975.0920087,122772153.860161,170152148.161597,292924302.021759,25,10,7.08127246391188,102276.571456106,89404.9249498567,537759.032678177,87153.683798612,34.6330756021856,40.2024268382076,518833.155450889,812590.921783764,2.91763902949568,8.0592807309606,11438.8563047041,4967.69408483069,0.392683186397668,0.391061083658093,46.9103432341647,2483.71238860093,0.191906858805114
"481",16147227.5973181,14227782.3192631,21118899.5187159,22585661.9082422,21045528.6937505,25115596.5210547,24897939.1474926,27760355.625427,27940295.8025956,28509856.2546762,28784454.4858135,31315904.946675,29922117.5330504,35422215.4486555,30269728.5998286,29019891.0783831,27493024.0743442,31238370.9627793,34006848.9778317,30525603.4377242,28900479.3494176,30430000.7025531,34370386.8816107,32403891.3404314,36121250.7464219,-9265951.84594572,256138182.649086,246872230.80314,25,10,4.8760721024546,86701.1315728281,141703.931552644,537404.280490232,89561.0669065522,30.5730365903819,44.2669535937268,711111.455778508,757989.233089834,4.64929576091184,6.25533643366754,11245.3082551657,7672.01137463852,0.204377548913887,0.30825391432908,1755.19211913538,2677.41353439718,0.308971658606595
"482",26235696.0637678,29228557.0498535,30733323.6962639,34707737.3868662,34351239.3042958,37057985.3888717,35728714.3097878,34377135.8150941,37686854.177177,38340383.0294088,42156286.6690409,42262609.8603436,40441372.3548254,42726006.6402245,38616508.6181866,39338321.9945971,39690574.8738775,42481308.3599979,37944139.3709041,43022305.6078422,42598249.1581491,41931224.1151072,45444744.7172561,45350687.3396305,47979642.0750702,134192332.107376,222545648.616246,356737980.723622,25,10,5.73823785812282,80137.807937208,146736.620910777,494895.176779983,89602.3060451121,32.8750126798165,40.8063612951175,659912.870939977,842541.028691492,3.7531500693086,6.64667123839713,11620.362629159,5230.61322302076,0.187419797645186,0.340080581426691,2004.78331115478,1642.7189363372,0.316924297407702
"483",10858209.1988021,12135780.4745172,13842212.9332335,15367131.145274,13659568.9232942,13113120.8468154,14685560.3487982,12725948.9179324,15741205.2615504,14644220.3235231,15975921.9434125,15952673.7268032,16155429.838348,16845483.24018,16517149.0632082,15329263.2800156,17331182.1792279,15412503.1675655,16103176.4946735,15929345.0846884,15659349.4609304,14249986.0587591,17208973.5401518,19246709.230374,15903197.2115055,61206106.4446245,81766253.7778699,142972360.222494,25,10,7.60197735183769,74648.4693779879,85366.6746853424,511010.8083871,94502.2065525499,31.2278519690209,44.2821230556479,446244.937024059,786420.930064759,4.4512517221012,5.05715794195314,11939.0104122632,7447.67765425919,0.247361565918127,0.482950465221848,633.421480741078,2504.56140301366,0.273635661103513
"484",19967591.8134514,22889282.0930433,22294328.7605154,26654369.6850339,21889212.0879892,26331491.9714238,21866640.0642081,26380020.6450234,31121772.0131755,30663634.6563613,28081395.6809766,27633625.3052049,30762359.336914,28961492.8602682,25492418.6736816,29999885.2892601,31084894.9059656,29303604.5562698,33178744.2580515,30034130.9145689,31775570.9125239,30458880.6042836,34016787.6342105,29291370.50395,29623089.2809901,70664045.5976645,188601653.506497,259265699.104162,25,10,7.59140640031067,91266.3773467468,141468.061607907,525624.968341198,78727.5659606269,26.2296676994055,39.520131183242,582157.423953566,696931.464425351,4.05415435621635,7.4504111526965,11837.3137791796,3548.49252624243,0.192570685314241,0.498319885909375,459.384715229294,2287.30334726686,0.282181892856719
"485",8494659.65530843,9956486.98957152,8366289.28867346,9858971.40324742,9263970.15280233,9660761.18563161,12223610.0714978,8852488.81262828,10282323.4163216,13484442.3642845,12169231.5479436,11447112.0326705,15719280.8816407,12620119.2417989,15522806.7913126,12430042.6286382,12639055.4127661,13171069.9543041,13114276.283757,16168069.2975048,14219880.708181,15398285.5642399,11699015.9039052,12379959.0453569,16290725.72079,30324169.3145949,79285821.1317539,109609990.446349,25,10,8.42736527236474,90861.75779879,104724.45941785,498663.757102655,82263.4633685948,31.4676532082624,39.3846707120354,487332.235532288,760276.697655478,2.93652447614784,9.43707606218418,11820.5111080051,5669.72475172743,0.224472394183652,0.465098098480125,1381.60192734672,772.619561749172,0.292210356489454
"486",5179570.82165314,9657832.6794106,12054068.1821921,9501065.79671865,11388274.8828694,10856474.7085049,8633414.36576687,16694357.2383415,16451156.7405777,11520351.0478477,11818090.7525149,14455917.7616353,15459590.3458235,10601543.6629251,11526669.8605219,17893538.3789429,15999264.6558429,15049311.9242924,19099316.9811712,18220996.3039729,20861731.9136135,16262345.4000668,12072833.3747375,17742292.4223183,20531219.7877717,-9519576.54908439,129759265.340217,120239688.791132,25,10,7.67400998334647,91468.1300755952,89313.65364866,547783.030810805,87450.0867207631,25.0810187498008,41.5908782931413,399408.434940228,765352.793268928,2.57206818764707,9.05634224961889,11602.7240195075,8845.92525500962,0.321785710524579,0.331809030313848,1141.19351113934,1999.27120198284,0.343161702530682
"487",1062862.15850706,802736.164025433,3294098.55557128,6406920.42129544,2564597.68783076,4120108.83478761,3134611.6968635,4310414.70374236,4201935.70842889,4432912.44686596,6760492.84407685,2057384.29322284,9384390.81076165,3937408.58353642,7696159.78534873,5957975.86906642,5422585.80739898,6026954.16363592,6658341.0936122,8672728.23462227,7479158.83518798,6935710.26205469,9220890.24496396,7349493.3551907,8025862.94377566,-40948842.7422916,83125571.647997,42176728.9057054,25,10,7.0429199889399,100330.398926084,119816.798080022,524622.807657034,82110.8162408692,26.9680812376638,37.1297825509709,517872.121938242,777348.687273562,5.29240237031315,12.5009578093107,11493.2215988791,5916.57625730176,0.209648161434845,0.456202936321412,2405.53175007572,1825.12265152664,0.280029993214843
"488",33677471.861,38968453.7454747,35061684.9049581,36916781.9239439,43211824.7033201,43263631.7562862,44150510.6914145,42669092.7026812,42727085.1156415,41829039.7052384,38190802.4183549,54743398.0340466,47855214.9874376,42791038.2903697,46359951.2962401,44092859.3252666,42607865.8844112,43401419.9488137,49527384.8167993,51322843.4764118,48786585.309527,48946138.930993,45964457.3640226,46801488.6280728,51244475.285173,167681179.720599,248421373.331811,416102553.05241,25,10,7.70993177264656,90873.9789345527,130065.895414825,498845.54570732,81461.9539889867,29.024000047202,42.4199264284099,685915.352893527,970537.387863984,3.63125818006744,7.31176904613214,11006.8528746837,5707.16179775517,0.304964762475607,0.328833425322934,2512.49213008141,1550.20702993261,0.209260634289234
"489",30825924.9509271,27091351.3906816,31974356.3992205,34478068.8159187,34114274.7538732,36661629.780131,35878910.5542597,33832397.4354614,37738858.4644845,36854103.3840668,39275430.9458305,41801622.234766,41611722.728865,36268247.7819242,38073802.4604273,41079414.5631098,43011869.2789163,46619789.9517967,39931079.9706975,46095080.2474323,47595117.1632328,42986460.3296714,43071011.8362069,44998833.7465038,46208546.6385148,144227810.425908,215081768.463595,359309578.889503,25,10,6.73902092337752,73620.7487415796,96615.9970705212,547795.086640739,93766.100220158,37.6946369822685,43.7180452819012,610863.989233984,845177.538235673,5.81312996763713,9.84841406077269,11390.5655033172,8372.60923604325,0.247719943718369,0.508257495430099,1172.44663038447,1463.73708310039,0.28597458940764
"490",5868027.88828449,4461607.11498742,5459224.90835264,7269473.38545827,9623698.41140138,7542079.22163696,7238331.07341234,11580335.2452141,5769503.38389248,8814321.37743824,9872815.48508112,8887833.19965274,11112332.258954,10516634.4020669,8159787.07376098,13334131.1915119,11843925.2742976,11258881.4662043,11322178.4692524,10745363.5751494,9998695.88664944,10804753.7481127,12605432.5493235,11556848.2684712,11898013.6430969,-40224345.1481177,122277220.769556,82052875.6214379,25,10,5.16117176050343,88659.4397852502,119986.273296606,507389.249765024,87768.6076177991,27.0332271945706,43.44403494971,566455.380993965,765487.32716507,3.06810599933938,8.75173810324845,11683.851498501,8585.73580371218,0.134395938253113,0.381435144169075,1756.28772040346,2721.64696845639,0.281241436601575
"491",14772840.4981102,10573567.2116864,24661307.3139348,19892698.500115,13345582.4783727,22991894.862398,21119321.622068,20781303.0618012,18467559.2716317,24428275.4126703,23018820.2469844,34558904.7347382,26400589.7026939,22795813.5108109,32550115.0046489,26756628.1849422,27115122.9368855,27135952.3873203,25399699.2317421,25356137.8396762,25779886.4612753,25051163.2957076,34825212.3594417,28735925.9237485,27362790.8739162,-20290357.1843702,233400418.032352,213110060.847982,25,10,9.44267235387487,83447.7864938782,95425.0760008591,549035.785192375,80956.528027274,32.0669568833703,40.9404537900671,675910.048525655,748840.254696751,6.58081409846895,5.33321199051827,12024.1777257372,9818.45585060973,0.194831463340512,0.406776870825186,1336.75723398517,2184.14206576448,0.251878794182617
"492",17996544.0612403,16303051.2776203,18995666.0736548,19269329.9371185,18801161.4234178,19387842.8010865,20686968.3406757,18420300.8193063,23587096.6981789,23819198.0863032,23028298.6214244,27441124.1820082,23081001.6854258,17998650.9513159,26633508.8162836,21929517.0779922,23698451.0296609,23079477.6924441,26344273.475588,24321391.5371737,23281666.8132638,27411165.9534148,23866000.8926027,25202805.6153212,27023340.8358497,99931467.9690872,107597840.769407,207529308.738495,25,10,7.93543824341578,90576.825688692,142966.167507651,576045.708603713,99566.9837840598,37.1636700459239,44.6590921058993,459320.458241409,818395.052574417,4.53190684791525,9.3978640558339,11225.7773336802,3015.10470427576,0.167770434199815,0.368664386868142,2150.59200443908,797.61370933643,0.257275932589887
"493",26930902.5996713,36572694.7096695,33333556.8102259,32106958.7394694,40386463.2142511,35053583.288534,42640710.0177659,37534372.8235462,44959171.3716328,40871849.2870168,33494986.5511371,35840462.2845286,40124114.6167794,43908635.4678273,42110746.1886665,49752239.8202335,46711195.3470467,46530880.6753468,48118038.5468638,43043921.4724415,41309090.4411655,37878532.5230425,38353747.7338294,42226519.5398747,42506038.5745465,120426424.603213,256455641.526169,376882066.129382,25,10,7.14835644622911,91237.5050705453,132251.740197698,531638.340119881,87597.5867044428,34.77604181242,47.1951504765566,643396.165909696,803123.831122978,4.73722281909507,6.65576129883653,10509.6394202301,5977.76520891976,0.195147276543375,0.325037114541343,1291.63579448885,1878.40812120965,0.291613353485992
"494",28654778.2778533,29765102.4434783,29168192.5855215,32706738.0205312,31523516.1660389,35658919.3933136,35948657.5720493,36762324.8255751,35458674.5707638,36650113.6615867,36329646.9879654,35156812.7079248,41156915.2108687,35755383.9431357,40779852.6989921,40969276.0012807,39266496.8181407,41886607.6786462,39874764.3045905,38698600.8496455,39269198.0027221,43311212.209582,45028799.469124,39379905.0399707,45063450.5575249,168496856.76281,177682845.150735,346179701.913545,25,10,8.12650824915572,93955.2405394549,138085.905996658,523757.471577803,89136.1587381338,31.0911058123801,41.815838269292,518133.031792043,808428.087459251,5.17451432287099,6.06013709274987,11595.9199042595,4496.49172762641,0.127699486640495,0.329102715886653,1721.94191229106,990.863559290276,0.269335505464383
"495",16144992.799773,22180445.0766791,21238472.8242672,24789893.9856864,25233201.8248456,29015314.7778254,21755678.4989335,30166828.3562638,28916398.7364421,30571002.2175044,30172965.4934497,29668909.1569716,32594854.6384364,33549586.2464521,34256145.9681644,32400098.1151448,29234371.5669395,32572126.8572207,32647674.0249081,31581199.1322029,31741996.6587196,35626539.9727803,34315019.7941552,33178417.9669808,33473833.9092203,98851322.6246427,166708256.337866,265559578.962509,25,10,7.59068821279477,82312.0318830998,84092.7603637543,541447.654869938,82215.0216114449,31.8425132245905,38.0358904689762,559954.583869757,714599.252762147,3.47383228835586,6.13743865714179,11393.0689069874,3239.65409405922,0.171154286772751,0.373043250226321,1113.05568667391,2706.36607484684,0.336671322024447
"496",14479220.1706563,21399911.810004,26908783.2257681,25314582.1414423,23505584.6585331,23132891.0304488,24874711.6380815,30681232.056316,32171782.3780088,33068029.4851319,29740774.6118153,33240575.3294435,30529719.411753,40121427.8465743,31520099.4992538,22990983.7659089,36722832.3623602,41029760.5912151,38352986.7693971,34654018.4548274,40642176.87165,33976814.2857209,27610934.9330817,34839225.0904107,32833337.4497505,43550488.2279426,229070244.374989,272620732.602931,25,10,8.04106331690249,88141.4975735307,105110.79928667,483378.192053753,71303.6505515955,31.0087284476926,46.3356956394173,612319.110968544,767151.737232232,5.88650825586095,10.4841184913569,11503.918711618,6048.41863215712,0.155745975149821,0.471374082357536,2525.70011639286,2618.97827055537,0.316251761350726
"497",23819221.4612885,27213621.1077619,31070467.7705082,33018728.1441083,32011740.9858954,30409644.1067781,33364423.0543918,30660413.5651198,38319948.921435,37674507.675682,32287403.5078875,40867271.707972,37394260.4098185,39454302.379483,39450943.342231,38995250.2429184,36081833.3321458,34498640.7360352,38290983.8355638,43022489.9153257,37605528.5043839,39850874.6270564,34440637.576167,44084068.1805509,41108530.3446296,104270500.295034,226682664.225909,330953164.520943,25,10,6.90108229961108,93266.5996859038,132953.587594937,552312.790962896,95563.1917463232,31.5587053739716,45.3418279549165,606787.009069395,803950.838717406,4.86531707835882,7.67580149280304,10839.9398574437,5756.37131134108,0.123973040708097,0.443433293508469,1911.88559624809,1834.87720071947,0.286120192728782
"498",23446695.604643,21847709.2379553,21776291.7928339,27617995.7886503,28950682.3632988,30711021.2008105,31302484.9326171,28554213.6674488,31060151.4605671,33296594.8679947,33174284.3749452,34291948.4935219,30960915.6801023,35586968.0374055,33259717.9345202,36316501.5176194,37035381.9585217,34696159.5228926,33557137.918518,31123635.4807397,35888621.6516166,35437148.1584807,36317661.2657764,38774271.4320726,38086342.4603362,72471472.2990828,220624891.126603,293096363.425686,25,10,6.47374419791356,91594.6058562837,78098.5292170481,452593.019545944,85083.4454979887,27.8675078031551,39.2986091853472,689196.778179751,752288.941400102,2.16306811481588,6.78523028175571,11565.1904309455,5429.26957678901,0.248576449540206,0.381734141279658,1121.17356620705,1915.54016919115,0.286697419166302
"499",8446022.263257,10874549.1598798,14056736.6838354,14164779.0804195,11104096.5035782,15780066.2830131,13483121.3352766,13816127.066692,19372630.4906509,20213302.2444822,16640069.3422753,21140436.7814613,18590555.4748129,19714292.4418845,25338868.7107543,25236003.116712,21121611.8686169,19813576.4707172,26218559.2312173,22203039.696005,24781661.8014707,25960694.8872014,24740337.3449947,21167404.2817142,19185614.6613388,-132909540.602352,292772273.739191,159862733.136839,25,10,5.32429514906535,91559.9452752108,91758.2220834169,486303.515914826,97341.5448682808,19.2677340947414,52.6646283179591,698081.781001742,753407.14541499,4.528695639119,7.57945014020431,11804.2086866933,7752.59213662598,0.171063322840775,0.414944712384813,1764.25896267504,3315.53170448047,0.339093824631154
"500",13033681.7895132,13972110.0621007,10124612.6399232,11950696.1442981,15433716.015412,14204567.3963758,14836509.7401238,14892122.9509461,14199640.2613179,14344185.8405997,13925097.647843,16637419.0173726,14532179.9285625,16066349.9749306,16946135.1829066,15866719.198822,18429713.0335109,16377273.8764681,17791796.5166538,13526880.6318211,16590714.3074327,17157247.5718122,13526399.4629093,18650158.8237699,16343462.3087075,25215445.2588852,117548300.763745,142763746.02263,25,10,6.61184335469355,88053.1542876105,109700.960889014,513998.400853231,109698.224929194,31.7648104448789,49.0827228562465,540253.209832103,768754.436543208,1.41808080955406,8.85503192945235,12105.0177490179,4791.6950543595,0.156743845714248,0.47010999843038,1794.03593656069,2306.9833890913,0.235762397484367
"501",18317751.8474719,18737404.8876185,23607911.9391867,22544089.8129602,25009315.4730593,25074235.2678415,25812595.9417062,27950723.9970179,28922854.2331007,27350393.4833622,28737579.3790426,28380643.3896657,29217210.713111,30215041.5648237,30180529.9339884,30500601.3611414,33029019.7604042,30567951.3143306,31120632.0803345,34230423.2671525,31545432.2921772,32680261.447759,31778677.4059738,31249041.8771488,33630576.6136119,31903455.0710526,225234036.028765,257137491.099818,25,10,3.2866785668394,91073.690707705,99620.5312955567,588922.491691185,113214.550065274,29.1531000764263,46.11346423689,596954.216384157,763628.132526363,2.33468560885862,6.24061081474198,11456.6464903684,7831.0150834003,0.107346218069269,0.444962135065439,2080.75756467745,1924.20373107509,0.291811672107367
